Datetime,Temperature,PID_Output,Route,Concentration,mlOfFood
08:07:34,17.58,0.14,mussel,43041.41,381.76
08:07:44,17.74,0.26,mussel,43041.41,381.76
08:07:54,17.99,0.51,mussel,42898.46,383.16
08:08:04,17.62,0.15,mussel,42898.46,383.16
08:08:14,17.54,0.11,mussel,42893.02,383.21
08:08:25,17.71,0.27,mussel,42893.02,383.21
08:08:35,17.45,0.00,mussel,42893.02,383.21
08:08:45,17.75,0.28,mussel,42989.40,382.27
08:08:55,17.82,0.32,mussel,42989.40,382.27
08:09:05,17.96,0.49,mussel,43061.87,381.56
08:09:15,17.64,0.15,mussel,43061.87,381.56
08:09:26,17.95,0.49,mussel,43061.87,381.56
08:09:36,17.85,0.34,mussel,43014.24,382.03
08:09:46,17.60,0.13,mussel,43014.24,382.03
08:09:56,17.90,0.42,mussel,43014.24,382.03
08:10:06,17.91,0.43,mussel,42978.66,382.37
08:10:16,17.81,0.32,mussel,42978.66,382.37
08:10:26,17.97,0.45,mussel,43002.36,382.14
08:10:37,17.59,0.14,mussel,43002.36,382.14
08:10:47,17.57,0.12,mussel,43002.36,382.14
08:10:57,17.78,0.33,mussel,43019.22,381.98
08:11:07,17.56,0.16,mussel,43019.22,381.98
08:11:17,17.82,0.32,mussel,42982.29,382.34
08:11:27,17.97,0.48,mussel,42982.29,382.34
08:11:38,17.84,0.34,mussel,42982.29,382.34
08:11:48,17.69,0.24,mussel,42955.26,382.60
08:11:58,17.74,0.28,mussel,42955.26,382.60
08:12:08,17.64,0.21,mussel,42955.26,382.60
08:12:18,17.65,0.20,mussel,42934.81,382.80
08:12:28,17.56,0.13,mussel,42934.81,382.80
08:12:38,17.66,0.23,mussel,42919.74,382.95
08:12:49,17.58,0.14,mussel,42919.74,382.95
08:12:59,17.66,0.17,mussel,42919.74,382.95
08:13:09,18.06,0.57,mussel,42858.89,383.54
08:13:19,17.61,0.18,mussel,42858.89,383.54
08:13:29,17.82,0.37,mussel,42858.89,383.54
08:13:40,17.62,0.15,mussel,42913.31,383.01
08:13:50,17.59,0.12,mussel,42913.31,383.01
08:14:00,17.75,0.26,mussel,42953.80,382.62
08:14:10,17.79,0.30,mussel,42953.80,382.62
08:14:20,17.89,0.39,mussel,42953.80,382.62
08:14:30,18.01,0.47,mussel,42983.61,382.33
08:14:40,17.93,0.44,mussel,42983.61,382.33
08:14:51,17.56,0.11,mussel,42905.78,383.09
08:15:01,17.66,0.21,mussel,42905.78,383.09
08:15:11,17.80,0.33,mussel,42905.78,383.09
08:15:21,17.72,0.25,mussel,43098.32,381.21
08:15:31,17.87,0.37,mussel,43098.32,381.21
08:15:42,18.04,0.53,mussel,43098.32,381.21
08:15:52,17.43,0.00,mussel,43039.88,381.78
08:16:02,17.49,0.00,mussel,43039.88,381.78
08:16:12,17.77,0.29,mussel,43048.51,381.69
08:16:22,17.69,0.22,mussel,43048.51,381.69
08:16:33,17.68,0.21,mussel,43048.51,381.69
08:16:43,17.63,0.17,mussel,43052.57,381.65
08:16:53,17.64,0.18,mussel,43052.57,381.65
08:17:03,17.91,0.45,mussel,43052.57,381.65
08:17:13,17.72,0.25,mussel,42956.48,382.59
08:17:23,17.62,0.18,mussel,42956.48,382.59
08:17:33,17.64,0.22,mussel,43087.08,381.32
08:17:44,17.93,0.45,mussel,43087.08,381.32
08:17:54,17.99,0.49,mussel,43087.08,381.32
08:18:04,17.63,0.21,mussel,43032.81,381.85
08:18:14,17.65,0.23,mussel,43032.81,381.85
08:18:24,17.83,0.38,mussel,43042.11,381.76
08:18:34,17.85,0.40,mussel,43042.11,381.76
08:18:45,17.58,0.13,mussel,43042.11,381.76
08:18:55,17.91,0.43,mussel,43098.87,381.21
08:19:05,17.75,0.31,mussel,43098.87,381.21
08:19:15,17.90,0.45,mussel,43098.87,381.21
08:19:25,17.97,0.47,mussel,43189.92,380.33
08:19:35,17.43,0.00,mussel,43189.92,380.33
08:19:45,17.59,0.15,mussel,43106.50,381.13
08:19:55,17.59,0.17,mussel,43106.50,381.13
08:20:06,18.04,0.52,mussel,43106.50,381.13
08:20:16,17.86,0.37,mussel,43197.86,380.25
08:20:26,17.84,0.39,mussel,43197.86,380.25
08:20:36,17.54,0.10,mussel,43061.95,381.56
08:20:46,17.84,0.37,mussel,43061.95,381.56
08:20:56,17.77,0.29,mussel,43061.95,381.56
08:21:06,17.61,0.14,mussel,43062.41,381.56
08:21:17,17.71,0.29,mussel,43062.41,381.56
08:21:27,17.46,0.00,mussel,43062.41,381.56
08:21:37,17.75,0.28,mussel,43065.04,381.53
08:21:47,17.60,0.15,mussel,43065.04,381.53
08:21:57,17.46,0.06,mussel,43067.53,381.51
08:22:07,18.10,0.61,mussel,43067.53,381.51
08:22:17,17.91,0.41,mussel,43067.53,381.51
08:22:28,17.72,0.28,mussel,43166.91,380.55
08:22:38,17.96,0.48,mussel,43166.91,380.55
08:22:48,17.54,0.16,mussel,43139.48,380.81
08:22:58,17.70,0.25,mussel,43139.48,380.81
08:23:08,17.83,0.37,mussel,43139.48,380.81
08:23:18,17.58,0.16,mussel,43070.08,381.48
08:23:28,17.80,0.30,mussel,43070.08,381.48
08:23:39,17.55,0.11,mussel,43070.08,381.48
08:23:49,17.57,0.15,mussel,42968.73,382.47
08:23:59,17.89,0.38,mussel,42968.73,382.47
08:24:09,17.93,0.45,mussel,42944.04,382.71
08:24:19,17.48,0.06,mussel,42944.04,382.71
08:24:29,17.77,0.29,mussel,42944.04,382.71
08:24:40,17.85,0.36,mussel,42925.98,382.89
08:24:50,17.98,0.50,mussel,42925.98,382.89
08:25:00,17.42,0.00,mussel,42913.28,383.01
08:25:10,17.70,0.25,mussel,42913.28,383.01
08:25:20,17.81,0.38,mussel,42913.28,383.01
08:25:30,17.92,0.44,mussel,43004.26,382.12
08:25:40,17.69,0.23,mussel,43004.26,382.12
08:25:51,17.89,0.40,mussel,43004.26,382.12
08:26:01,17.60,0.16,mussel,42970.20,382.46
08:26:11,17.55,0.10,mussel,42970.20,382.46
08:26:21,17.82,0.32,mussel,43095.98,381.23
08:26:31,17.89,0.39,mussel,43095.98,381.23
08:26:41,17.66,0.21,mussel,43095.98,381.23
08:26:51,17.91,0.41,mussel,43187.82,380.35
08:27:02,17.82,0.37,mussel,43187.82,380.35
08:27:12,17.98,0.52,mussel,43187.82,380.35
08:27:22,17.78,0.34,mussel,43105.04,381.15
08:27:32,17.64,0.18,mussel,43105.04,381.15
08:27:42,17.86,0.36,mussel,43094.61,381.25
08:27:52,17.83,0.36,mussel,43094.61,381.25
08:28:03,17.64,0.19,mussel,43094.61,381.25
08:28:13,17.83,0.36,mussel,43186.84,380.36
08:28:23,17.94,0.47,mussel,43186.84,380.36
08:28:33,17.62,0.18,mussel,43103.72,381.16
08:28:43,17.85,0.42,mussel,43103.72,381.16
08:28:53,17.33,0.00,mussel,43103.72,381.16
08:29:04,17.67,0.24,mussel,43044.41,381.73
08:29:14,17.91,0.46,mussel,43044.41,381.73
08:29:24,17.73,0.27,mussel,43044.41,381.73
08:29:34,17.86,0.40,mussel,42899.57,383.15
08:29:44,18.16,0.62,mussel,42899.57,383.15
08:29:54,18.17,0.68,mussel,42993.01,382.23
08:30:04,17.88,0.39,mussel,42993.01,382.23
08:30:15,17.80,0.33,mussel,42993.01,382.23
08:30:25,18.20,0.66,mussel,42961.96,382.54
08:30:35,17.65,0.22,mussel,42961.96,382.54
08:30:45,17.78,0.37,mussel,43040.00,381.78
08:30:55,17.61,0.19,mussel,43040.00,381.78
08:31:05,17.92,0.43,mussel,43040.00,381.78
08:31:16,17.84,0.40,mussel,43045.77,381.72
08:31:26,17.94,0.45,mussel,43045.77,381.72
08:31:36,17.87,0.38,mussel,43045.77,381.72
08:31:46,17.57,0.15,mussel,43000.73,382.16
08:31:56,17.84,0.37,mussel,43000.73,382.16
08:32:06,17.86,0.41,mussel,43168.99,380.53
08:32:17,17.79,0.34,mussel,43168.99,380.53
08:32:27,17.66,0.22,mussel,43168.99,380.53
08:32:37,17.10,0.00,mussel,43191.54,380.31
08:32:47,18.16,0.66,mussel,43191.54,380.31
08:32:57,17.56,0.13,mussel,43157.58,380.64
08:33:07,17.62,0.18,mussel,43157.58,380.64
08:33:18,17.78,0.29,mussel,43157.58,380.64
08:33:28,17.43,0.00,mussel,43033.61,381.84
08:33:38,17.79,0.31,mussel,43033.61,381.84
08:33:48,17.78,0.33,mussel,43033.61,381.84
08:33:58,17.77,0.34,mussel,43041.68,381.76
08:34:09,17.89,0.39,mussel,43041.68,381.76
08:34:19,17.81,0.31,mussel,43197.91,380.25
08:34:29,17.96,0.47,mussel,43197.91,380.25
08:34:39,17.80,0.34,mussel,43197.91,380.25
08:34:49,17.87,0.41,mussel,43262.68,379.62
08:34:59,17.78,0.30,mussel,43262.68,379.62
08:35:09,17.84,0.35,mussel,43309.61,379.17
08:35:20,17.69,0.25,mussel,43309.61,379.17
08:35:30,17.71,0.28,mussel,43309.61,379.17
08:35:40,18.01,0.52,mussel,43194.45,380.28
08:35:50,18.00,0.52,mussel,43194.45,380.28
08:36:00,17.58,0.16,mussel,43194.45,380.28
08:36:10,17.66,0.21,mussel,43210.19,380.13
08:36:20,17.88,0.39,mussel,43210.19,380.13
08:36:30,17.96,0.45,mussel,43072.15,381.46
08:36:40,17.75,0.31,mussel,43072.15,381.46
08:36:51,17.93,0.45,mussel,43072.15,381.46
08:37:01,17.85,0.38,mussel,43020.05,381.97
08:37:11,18.00,0.49,mussel,43020.05,381.97
08:37:21,17.74,0.29,mussel,43020.05,381.97
08:37:31,17.62,0.13,mussel,43081.54,381.37
08:37:41,17.77,0.32,mussel,43081.54,381.37
08:37:52,18.00,0.50,mussel,43127.23,380.93
08:38:02,17.78,0.33,mussel,43127.23,380.93
08:38:12,17.78,0.31,mussel,43127.23,380.93
08:38:22,17.49,0.09,mussel,43310.27,379.17
08:38:32,17.76,0.31,mussel,43310.27,379.17
08:38:42,17.54,0.12,mussel,43195.48,380.27
08:38:52,17.63,0.21,mussel,43195.48,380.27
08:39:03,17.86,0.38,mussel,43195.48,380.27
08:39:13,17.74,0.28,mussel,43110.62,381.09
08:39:23,17.72,0.28,mussel,43110.62,381.09
08:39:33,17.71,0.25,mussel,43110.62,381.09
08:39:43,17.69,0.22,mussel,43199.16,380.24
08:39:53,18.18,0.69,mussel,43199.16,380.24
08:40:03,17.68,0.24,mussel,43062.91,381.55
08:40:14,17.87,0.38,mussel,43062.91,381.55
08:40:24,17.42,0.00,mussel,43062.91,381.55
08:40:34,17.85,0.39,mussel,43163.55,380.58
08:40:44,17.72,0.27,mussel,43163.55,380.58
08:40:54,17.86,0.38,mussel,43136.98,380.84
08:41:04,17.88,0.39,mussel,43136.98,380.84
08:41:14,17.94,0.44,mussel,43136.98,380.84
08:41:25,17.76,0.27,mussel,43017.30,382.00
08:41:35,17.75,0.32,mussel,43017.30,382.00
08:41:45,17.87,0.38,mussel,43017.30,382.00
08:41:55,17.61,0.18,mussel,43030.20,381.87
08:42:05,17.39,0.00,mussel,43030.20,381.87
08:42:15,17.55,0.12,mussel,43090.11,381.29
08:42:25,17.47,0.00,mussel,43090.11,381.29
08:42:36,17.90,0.43,mussel,43090.11,381.29
08:42:46,17.81,0.33,mussel,43033.26,381.84
08:42:56,17.51,0.10,mussel,43033.26,381.84
08:43:06,17.87,0.37,mussel,43094.09,381.25
08:43:16,18.33,0.77,mussel,43094.09,381.25
08:43:26,17.47,0.00,mussel,43094.09,381.25
08:43:37,17.79,0.33,mussel,43036.77,381.81
08:43:47,17.65,0.20,mussel,43036.77,381.81
08:43:57,17.81,0.32,mussel,43036.77,381.81
08:44:07,17.95,0.46,mussel,43096.77,381.23
08:44:17,17.73,0.24,mussel,43096.77,381.23
08:44:27,17.15,0.00,mussel,43137.86,380.83
08:44:38,17.69,0.22,mussel,43137.86,380.83
08:44:48,17.63,0.17,mussel,43137.86,380.83
08:44:58,17.69,0.23,mussel,43067.76,381.51
08:45:08,18.03,0.51,mussel,43067.76,381.51
08:45:18,17.82,0.30,mussel,42967.57,382.48
08:45:28,17.57,0.11,mussel,42967.57,382.48
08:45:39,17.86,0.39,mussel,42967.57,382.48
08:45:49,17.69,0.24,mussel,42944.42,382.71
08:45:59,17.79,0.34,mussel,42944.42,382.71
08:46:09,17.64,0.15,mussel,42944.42,382.71
08:46:19,17.73,0.28,mussel,43025.45,381.92
08:46:29,17.66,0.20,mussel,43025.45,381.92
08:46:39,17.73,0.28,mussel,42985.15,382.31
08:46:50,17.78,0.32,mussel,42985.15,382.31
08:47:00,17.72,0.29,mussel,42985.15,382.31
08:47:10,18.05,0.52,mussel,43155.87,380.65
08:47:20,17.66,0.20,mussel,43155.87,380.65
08:47:30,17.71,0.21,mussel,43155.87,380.65
08:47:41,17.92,0.41,mussel,43082.17,381.37
08:47:51,17.64,0.21,mussel,43082.17,381.37
08:48:01,17.71,0.25,mussel,42977.59,382.38
08:48:11,17.88,0.40,mussel,42977.59,382.38
08:48:21,17.70,0.24,mussel,42977.59,382.38
08:48:31,17.91,0.43,mussel,43100.33,381.19
08:48:41,17.64,0.23,mussel,43100.33,381.19
08:48:52,17.78,0.35,mussel,43091.16,381.28
08:49:02,17.83,0.32,mussel,43091.16,381.28
08:49:12,17.65,0.20,mussel,43091.16,381.28
08:49:22,17.75,0.26,mussel,43184.34,380.38
08:49:32,17.85,0.38,mussel,43184.34,380.38
08:49:43,17.68,0.25,mussel,43184.34,380.38
08:49:53,17.65,0.19,mussel,43052.09,381.66
08:50:03,17.91,0.41,mussel,43052.09,381.66
08:50:13,17.54,0.09,mussel,43004.75,382.12
08:50:23,17.92,0.45,mussel,43004.75,382.12
08:50:33,17.82,0.35,mussel,43004.75,382.12
08:50:44,17.75,0.28,mussel,43070.85,381.48
08:50:54,17.44,0.00,mussel,43070.85,381.48
08:51:04,17.79,0.33,mussel,43068.90,381.50
08:51:14,17.80,0.34,mussel,43068.90,381.50
08:51:24,17.57,0.13,mussel,43068.90,381.50
08:51:34,18.00,0.52,mussel,43167.92,380.54
08:51:44,17.81,0.34,mussel,43167.92,380.54
08:51:54,18.06,0.60,mussel,43167.92,380.54
08:52:05,17.82,0.36,mussel,43089.81,381.29
08:52:15,17.76,0.29,mussel,43089.81,381.29
08:52:25,17.83,0.36,mussel,43082.83,381.36
08:52:35,17.84,0.35,mussel,43082.83,381.36
08:52:45,18.09,0.61,mussel,43082.83,381.36
08:52:55,17.86,0.39,mussel,43228.14,379.96
08:53:05,17.52,0.09,mussel,43228.14,379.96
08:53:16,17.79,0.35,mussel,43035.05,381.82
08:53:26,17.98,0.45,mussel,43035.05,381.82
08:53:36,17.77,0.30,mussel,43035.05,381.82
08:53:46,17.64,0.19,mussel,43042.07,381.76
08:53:56,17.70,0.20,mussel,43042.07,381.76
08:54:06,17.77,0.30,mussel,43042.07,381.76
08:54:16,18.05,0.57,mussel,42997.94,382.19
08:54:26,17.82,0.32,mussel,42997.94,382.19
08:54:37,17.61,0.17,mussel,42965.50,382.50
08:54:47,17.66,0.22,mussel,42965.50,382.50
08:54:57,17.76,0.29,mussel,42965.50,382.50
08:55:07,17.89,0.38,mussel,43141.97,380.79
08:55:17,17.53,0.10,mussel,43141.97,380.79
08:55:27,17.63,0.22,mussel,43171.61,380.50
08:55:37,17.83,0.30,mussel,43171.61,380.50
08:55:48,17.85,0.36,mussel,43171.61,380.50
08:55:58,17.64,0.17,mussel,43194.01,380.29
08:56:08,17.51,0.06,mussel,43194.01,380.29
08:56:18,17.89,0.38,mussel,43194.01,380.29
08:56:28,17.77,0.28,mussel,43210.45,380.13
08:56:38,17.69,0.23,mussel,43210.45,380.13
08:56:48,17.75,0.26,mussel,43221.92,380.02
08:56:58,17.88,0.38,mussel,43221.92,380.02
08:57:09,17.99,0.47,mussel,43221.92,380.02
08:57:19,17.53,0.10,mussel,43180.47,380.42
08:57:29,17.54,0.14,mussel,43180.47,380.42
08:57:39,17.67,0.21,mussel,43180.47,380.42
08:57:49,17.88,0.40,mussel,43100.20,381.19
08:57:59,17.78,0.31,mussel,43100.20,381.19
08:58:10,17.53,0.09,mussel,43091.61,381.28
08:58:20,18.13,0.61,mussel,43091.61,381.28
08:58:30,17.51,0.11,mussel,43091.61,381.28
08:58:40,17.82,0.32,mussel,43083.64,381.35
08:58:50,17.86,0.37,mussel,43083.64,381.35
08:59:00,17.71,0.27,mussel,42979.80,382.36
08:59:10,17.61,0.13,mussel,42979.80,382.36
08:59:21,17.75,0.30,mussel,42979.80,382.36
08:59:31,17.82,0.35,mussel,43001.52,382.15
08:59:41,17.97,0.44,mussel,43001.52,382.15
08:59:51,17.60,0.15,mussel,43001.52,382.15
09:00:01,17.93,0.47,mussel,43018.63,381.98
09:00:11,17.76,0.30,mussel,43018.63,381.98
09:00:21,17.77,0.30,mussel,42930.91,382.84
09:00:32,17.72,0.25,mussel,42930.91,382.84
09:00:42,17.68,0.23,mussel,42930.91,382.84
09:00:52,17.60,0.14,mussel,42916.92,382.98
09:01:02,17.52,0.12,mussel,42916.92,382.98
09:01:12,17.71,0.26,mussel,42857.93,383.55
09:01:22,17.70,0.21,mussel,42857.93,383.55
09:01:29,17.88,0.42,algae,42857.93,383.55
09:01:39,17.71,0.28,mussel,42857.93,383.55
09:01:50,18.14,0.64,mussel,42816.78,383.96
09:02:00,17.81,0.36,mussel,42816.78,383.96
09:02:10,17.80,0.35,mussel,42816.78,383.96
09:02:20,17.71,0.26,mussel,42782.13,384.30
09:02:30,17.64,0.21,mussel,42782.13,384.30
09:02:40,17.83,0.35,mussel,42906.82,383.07
09:02:50,17.98,0.49,mussel,42906.82,383.07
09:03:01,18.12,0.62,mussel,42906.82,383.07
09:03:11,17.82,0.34,mussel,43048.35,381.70
09:03:21,17.81,0.34,mussel,43048.35,381.70
09:03:31,17.80,0.33,mussel,43048.35,381.70
09:03:41,17.63,0.18,mussel,43053.60,381.64
09:03:52,17.39,0.00,mussel,43053.60,381.64
09:04:02,17.89,0.44,mussel,43008.14,382.09
09:04:12,17.48,0.08,mussel,43008.14,382.09
09:04:22,17.49,0.00,mussel,43008.14,382.09
09:04:32,17.72,0.26,mussel,43022.36,381.95
09:04:42,17.97,0.48,mussel,43022.36,381.95
09:04:52,17.52,0.08,mussel,43133.15,380.87
09:05:03,17.71,0.26,mussel,43133.15,380.87
09:05:13,17.90,0.42,mussel,43133.15,380.87
09:05:23,17.85,0.38,mussel,43015.09,382.02
09:05:33,17.67,0.24,mussel,43015.09,382.02
09:05:43,17.93,0.47,mussel,43015.09,382.02
09:05:54,18.17,0.68,mussel,43079.08,381.40
09:06:04,17.44,0.00,mussel,43079.08,381.40
09:06:14,17.76,0.30,mussel,43028.61,381.89
09:06:24,17.51,0.13,mussel,43028.61,381.89
09:06:34,18.11,0.57,mussel,43028.61,381.89
09:06:44,17.71,0.27,mussel,43088.37,381.31
09:06:54,17.77,0.33,mussel,43088.37,381.31
09:07:04,17.68,0.22,mussel,42932.92,382.82
09:07:15,17.96,0.47,mussel,42932.92,382.82
09:07:25,17.76,0.29,mussel,42932.92,382.82
09:07:35,17.83,0.33,mussel,42967.04,382.49
09:07:45,17.98,0.47,mussel,42967.04,382.49
09:07:55,17.52,0.00,mussel,42967.04,382.49
09:08:05,17.69,0.22,mussel,42992.13,382.24
09:08:16,17.75,0.26,mussel,42992.13,382.24
09:08:26,17.80,0.32,mussel,43061.54,381.57
09:08:36,17.94,0.46,mussel,43061.54,381.57
09:08:46,17.96,0.46,mussel,43061.54,381.57
09:08:56,17.71,0.24,mussel,43063.25,381.55
09:09:06,17.76,0.31,mussel,43063.25,381.55
09:09:16,17.73,0.31,mussel,43112.66,381.07
09:09:27,17.54,0.11,mussel,43112.66,381.07
09:09:37,17.68,0.23,mussel,43112.66,381.07
09:09:47,17.66,0.21,mussel,43255.83,379.69
09:09:57,17.82,0.38,mussel,43255.83,379.69
09:10:07,17.77,0.33,mussel,43255.83,379.69
09:10:17,17.77,0.32,mussel,43105.15,381.14
09:10:27,17.98,0.47,mussel,43105.15,381.14
09:10:37,18.00,0.52,mussel,43196.82,380.26
09:10:48,17.82,0.39,mussel,43196.82,380.26
09:10:58,17.84,0.33,mussel,43196.82,380.26
09:11:08,17.76,0.31,mussel,43213.66,380.10
09:11:18,17.50,0.08,mussel,43213.66,380.10
09:11:28,17.66,0.21,mussel,43224.85,379.99
09:11:38,17.80,0.31,mussel,43224.85,379.99
09:11:48,17.78,0.31,mussel,43224.85,379.99
09:11:59,17.85,0.37,mussel,43234.27,379.90
09:12:09,17.82,0.35,mussel,43234.27,379.90
09:12:19,17.83,0.32,mussel,43234.27,379.90
09:12:29,17.65,0.22,mussel,43140.31,380.80
09:12:39,17.86,0.39,mussel,43140.31,380.80
09:12:49,17.82,0.36,mussel,43122.81,380.97
09:12:59,17.79,0.36,mussel,43122.81,380.97
09:13:10,17.52,0.13,mussel,43122.81,380.97
09:13:20,17.71,0.25,mussel,42958.82,382.57
09:13:30,17.88,0.40,mussel,42958.82,382.57
09:13:40,17.86,0.40,mussel,42958.82,382.57
09:13:50,17.92,0.41,mussel,42989.54,382.27
09:14:00,17.86,0.38,mussel,42989.54,382.27
09:14:10,18.07,0.60,mussel,43113.64,381.06
09:14:21,17.66,0.20,mussel,43113.64,381.06
09:14:31,17.85,0.39,mussel,43113.64,381.06
09:14:41,17.84,0.39,mussel,43051.70,381.66
09:14:51,17.96,0.46,mussel,43051.70,381.66
09:15:01,18.16,0.68,mussel,42955.18,382.60
09:15:11,18.03,0.54,mussel,42955.18,382.60
09:15:22,17.75,0.30,mussel,42955.18,382.60
09:15:32,17.76,0.33,mussel,42887.80,383.26
09:15:42,17.73,0.24,mussel,42887.80,383.26
09:15:52,17.43,0.00,mussel,42887.80,383.26
09:16:02,17.81,0.38,mussel,42986.77,382.29
09:16:12,17.76,0.29,mussel,42986.77,382.29
09:16:23,17.53,0.08,mussel,43010.05,382.07
09:16:33,17.82,0.35,mussel,43010.05,382.07
09:16:43,17.41,0.00,mussel,43010.05,382.07
09:16:53,17.75,0.28,mussel,42977.92,382.38
09:17:03,17.67,0.21,mussel,42977.92,382.38
09:17:13,17.89,0.40,mussel,42952.55,382.63
09:17:23,18.11,0.62,mussel,42952.55,382.63
09:17:34,17.63,0.22,mussel,42952.55,382.63
09:17:44,17.75,0.30,mussel,43085.40,381.34
09:17:54,18.00,0.49,mussel,43085.40,381.34
09:18:04,17.68,0.20,mussel,43085.40,381.34
09:18:14,17.72,0.25,mussel,43082.55,381.36
09:18:25,17.62,0.19,mussel,43082.55,381.36
09:18:35,17.82,0.37,mussel,43029.98,381.87
09:18:45,17.95,0.44,mussel,43029.98,381.87
09:18:55,17.83,0.38,mussel,43029.98,381.87
09:19:05,17.88,0.45,mussel,43042.42,381.75
09:19:15,17.60,0.19,mussel,43042.42,381.75
09:19:25,17.75,0.31,mussel,43154.25,380.67
09:19:35,17.73,0.24,mussel,43154.25,380.67
09:19:46,18.12,0.60,mussel,43154.25,380.67
09:19:56,17.62,0.20,mussel,43234.11,379.90
09:20:06,18.13,0.62,mussel,43234.11,379.90
09:20:16,17.39,0.00,mussel,43234.11,379.90
09:20:27,17.92,0.45,mussel,43141.37,380.79
09:20:37,17.90,0.40,mussel,43141.37,380.79
09:20:47,17.67,0.20,mussel,43125.91,380.94
09:20:57,17.86,0.39,mussel,43125.91,380.94
09:21:07,17.44,0.03,mussel,43125.91,380.94
09:21:17,17.22,0.00,mussel,43163.96,380.58
09:21:27,17.89,0.40,mussel,43163.96,380.58
09:21:38,17.76,0.32,mussel,43142.55,380.78
09:21:48,17.94,0.46,mussel,43142.55,380.78
09:21:58,17.68,0.20,mussel,43142.55,380.78
09:22:08,17.49,0.00,mussel,43176.18,380.46
09:22:18,17.52,0.10,mussel,43176.18,380.46
09:22:29,17.98,0.52,mussel,43176.18,380.46
09:22:39,17.95,0.44,mussel,43049.50,381.68
09:22:49,17.56,0.16,mussel,43049.50,381.68
09:22:59,18.10,0.56,mussel,43056.68,381.61
09:23:09,17.86,0.37,mussel,43056.68,381.61
09:23:19,17.99,0.53,mussel,43056.68,381.61
09:23:29,17.57,0.19,mussel,43060.82,381.57
09:23:40,17.59,0.13,mussel,43060.82,381.57
09:23:50,17.59,0.12,mussel,43060.82,381.57
09:24:00,17.65,0.21,mussel,43062.72,381.56
09:24:10,17.66,0.20,mussel,43062.72,381.56
09:24:20,17.68,0.21,mussel,42914.65,383.00
09:24:30,17.80,0.36,mussel,42914.65,383.00
09:24:40,17.71,0.29,mussel,42914.65,383.00
09:24:50,17.74,0.28,mussel,43005.84,382.11
09:25:01,17.99,0.50,mussel,43005.84,382.11
09:25:11,17.75,0.28,mussel,42971.88,382.44
09:25:21,17.83,0.32,mussel,42971.88,382.44
09:25:31,17.60,0.14,mussel,42971.88,382.44
09:25:41,17.61,0.15,mussel,42997.38,382.19
09:25:51,17.92,0.46,mussel,42997.38,382.19
09:26:01,17.61,0.21,mussel,42997.38,382.19
09:26:12,17.83,0.35,mussel,42965.72,382.50
09:26:22,18.00,0.50,mussel,42965.72,382.50
09:26:32,17.60,0.18,mussel,43043.31,381.74
09:26:42,17.50,0.12,mussel,43043.31,381.74
09:26:52,18.01,0.51,mussel,43043.31,381.74
09:27:02,17.60,0.18,mussel,43000.02,382.17
09:27:12,17.93,0.47,mussel,43000.02,382.17
09:27:22,17.81,0.34,mussel,43017.45,382.00
09:27:32,18.02,0.52,mussel,43017.45,382.00
09:27:43,17.95,0.48,mussel,43017.45,382.00
09:27:53,17.90,0.42,mussel,42881.45,383.32
09:28:03,18.13,0.60,mussel,42881.45,383.32
09:28:13,17.84,0.33,mussel,42881.45,383.32
09:28:23,18.00,0.52,mussel,42930.99,382.84
09:28:33,17.54,0.10,mussel,42930.99,382.84
09:28:44,17.49,0.02,mussel,42918.06,382.97
09:28:54,17.84,0.33,mussel,42918.06,382.97
09:29:04,17.80,0.32,mussel,42918.06,382.97
09:29:14,17.89,0.38,mussel,42906.32,383.08
09:29:24,18.22,0.71,mussel,42906.32,383.08
09:29:34,18.07,0.62,mussel,42848.97,383.64
09:29:45,17.77,0.32,mussel,42848.97,383.64
09:29:55,17.59,0.17,mussel,42848.97,383.64
09:30:05,17.31,0.00,mussel,42807.49,384.05
09:30:15,17.98,0.52,mussel,42807.49,384.05
09:30:25,17.89,0.42,mussel,42807.49,384.05
09:30:35,17.55,0.14,mussel,42927.14,382.88
09:30:45,17.38,0.00,mussel,42927.14,382.88
09:30:55,17.68,0.23,mussel,43015.57,382.01
09:31:06,17.78,0.30,mussel,43015.57,382.01
09:31:16,17.80,0.30,mussel,43015.57,382.01
09:31:26,17.58,0.18,mussel,42928.73,382.86
09:31:36,17.77,0.30,mussel,42928.73,382.86
09:31:46,17.74,0.29,mussel,43015.60,382.01
09:31:57,17.98,0.47,mussel,43015.60,382.01
09:32:07,17.88,0.41,mussel,43015.60,382.01
09:32:17,17.47,0.09,mussel,42978.54,382.37
09:32:27,17.70,0.26,mussel,42978.54,382.37
09:32:37,17.94,0.46,mussel,42978.54,382.37
09:32:47,17.94,0.47,mussel,43101.60,381.18
09:32:57,17.75,0.29,mussel,43101.60,381.18
09:33:07,17.46,0.00,mussel,43142.55,380.78
09:33:18,17.80,0.35,mussel,43142.55,380.78
09:33:28,17.61,0.17,mussel,43142.55,380.78
09:33:38,17.92,0.44,mussel,42971.64,382.44
09:33:48,17.91,0.44,mussel,42971.64,382.44
09:33:58,17.91,0.43,mussel,42971.64,382.44
09:34:09,17.64,0.18,mussel,43045.43,381.72
09:34:19,18.00,0.48,mussel,43045.43,381.72
09:34:29,18.13,0.63,mussel,42951.17,382.64
09:34:39,17.45,0.00,mussel,42951.17,382.64
09:34:49,17.95,0.51,mussel,42951.17,382.64
